NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,40,Mil Reais,578,2506103,Fagundes - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1007,2506103,Fagundes - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2506202,Frei Martinho - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,30,2506202,Frei Martinho - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,70,2506202,Frei Martinho - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2506251,Gado Bravo - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,32,2506251,Gado Bravo - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,187,2506251,Gado Bravo - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2506301,Guarabira - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10797,2506301,Guarabira - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,985,2506301,Guarabira - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2506400,Gurinhém - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,964,2506400,Gurinhém - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1060,2506400,Gurinhém - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2506509,Gurjão - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,20,2506509,Gurjão - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,22,2506509,Gurjão - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2506608,Ibiara - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2773,2506608,Ibiara - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1230,2506608,Ibiara - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2506707,Imaculada - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2867,2506707,Imaculada - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2000,2506707,Imaculada - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2506806,Ingá - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,568,2506806,Ingá - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1685,2506806,Ingá - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2506905,Itabaiana - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3603,2506905,Itabaiana - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1622,2506905,Itabaiana - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2507002,Itaporanga - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1166,2507002,Itaporanga - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,867,2507002,Itaporanga - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2507101,Itapororoca - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,91738,2507101,Itapororoca - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4795,2507101,Itapororoca - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2507200,Itatuba - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,827,2507200,Itatuba - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1647,2507200,Itatuba - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2507309,Jacaraú - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,25540,2507309,Jacaraú - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3009,2507309,Jacaraú - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2507408,Jericó - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,380,2507408,Jericó - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,383,2507408,Jericó - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2507507,João Pessoa - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1187,2507507,João Pessoa - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,83,2507507,João Pessoa - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2507606,Juarez Távora - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,901,2507606,Juarez Távora - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,910,2507606,Juarez Távora - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2507705,Juazeirinho - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,457,2507705,Juazeirinho - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,519,2507705,Juazeirinho - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2507804,Junco do Seridó - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1608,2507804,Junco do Seridó - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1095,2507804,Junco do Seridó - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2507903,Juripiranga - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,33685,2507903,Juripiranga - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4050,2507903,Juripiranga - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508000,Juru - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2648,2508000,Juru - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1702,2508000,Juru - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508109,Lagoa - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,198,2508109,Lagoa - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,144,2508109,Lagoa - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508208,Lagoa de Dentro - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,16299,2508208,Lagoa de Dentro - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,705,2508208,Lagoa de Dentro - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508307,Lagoa Seca - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4256,2508307,Lagoa Seca - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1004,2508307,Lagoa Seca - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508406,Lastro - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,494,2508406,Lastro - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,338,2508406,Lastro - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508505,Livramento - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1778,2508505,Livramento - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1564,2508505,Livramento - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508554,Logradouro - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,449,2508554,Logradouro - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,350,2508554,Logradouro - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508604,Lucena - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,16774,2508604,Lucena - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1980,2508604,Lucena - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508703,Mãe d'Água - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,842,2508703,Mãe d'Água - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,615,2508703,Mãe d'Água - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508802,Malta - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,225,2508802,Malta - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,201,2508802,Malta - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2508901,Mamanguape - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,80816,2508901,Mamanguape - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,9316,2508901,Mamanguape - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509008,Manaíra - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1422,2509008,Manaíra - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2586,2509008,Manaíra - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509057,Marcação - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,30208,2509057,Marcação - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3367,2509057,Marcação - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509107,Mari - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,29515,2509107,Mari - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3789,2509107,Mari - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509156,Marizópolis - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1409,2509156,Marizópolis - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,395,2509156,Marizópolis - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509206,Massaranduba - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1804,2509206,Massaranduba - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1092,2509206,Massaranduba - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509305,Mataraca - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,32832,2509305,Mataraca - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,3976,2509305,Mataraca - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509339,Matinhas - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1466,2509339,Matinhas - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1115,2509339,Matinhas - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509370,Mato Grosso - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,386,2509370,Mato Grosso - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,230,2509370,Mato Grosso - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509396,Maturéia - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,723,2509396,Maturéia - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1842,2509396,Maturéia - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509404,Mogeiro - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3527,2509404,Mogeiro - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2282,2509404,Mogeiro - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509503,Montadas - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3392,2509503,Montadas - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1200,2509503,Montadas - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509602,Monte Horebe - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1282,2509602,Monte Horebe - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,651,2509602,Monte Horebe - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509701,Monteiro - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3340,2509701,Monteiro - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2073,2509701,Monteiro - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509800,Mulungu - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4192,2509800,Mulungu - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1925,2509800,Mulungu - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2509909,Natuba - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,596,2509909,Natuba - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,403,2509909,Natuba - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510006,Nazarezinho - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1753,2510006,Nazarezinho - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,593,2510006,Nazarezinho - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510105,Nova Floresta - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,60,2510105,Nova Floresta - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,125,2510105,Nova Floresta - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510204,Nova Olinda - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,408,2510204,Nova Olinda - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,467,2510204,Nova Olinda - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510303,Nova Palmeira - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,18,2510303,Nova Palmeira - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,98,2510303,Nova Palmeira - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510402,Olho d'Água - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,737,2510402,Olho d'Água - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,642,2510402,Olho d'Água - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510501,Olivedos - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8,2510501,Olivedos - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,79,2510501,Olivedos - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510600,Ouro Velho - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,248,2510600,Ouro Velho - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,265,2510600,Ouro Velho - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510659,Parari - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8,2510659,Parari - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,13,2510659,Parari - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510709,Passagem - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,279,2510709,Passagem - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,168,2510709,Passagem - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510808,Patos - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,683,2510808,Patos - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,419,2510808,Patos - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2510907,Paulista - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,918,2510907,Paulista - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,364,2510907,Paulista - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2511004,Pedra Branca - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,555,2511004,Pedra Branca - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,404,2511004,Pedra Branca - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2511103,Pedra Lavrada - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,59,2511103,Pedra Lavrada - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,7,2511103,Pedra Lavrada - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2511202,Pedras de Fogo - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,219619,2511202,Pedras de Fogo - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,22276,2511202,Pedras de Fogo - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2511301,Piancó - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,762,2511301,Piancó - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,852,2511301,Piancó - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2511400,Picuí - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,604,2511400,Picuí - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2311,2511400,Picuí - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2511509,Pilar - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6592,2511509,Pilar - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,840,2511509,Pilar - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2511608,Pilões - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2123,2511608,Pilões - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1030,2511608,Pilões - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2511707,Pilõezinhos - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1885,2511707,Pilõezinhos - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,605,2511707,Pilõezinhos - PB,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,2511806,Pirpirituba - PB,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1830,2511806,Pirpirituba - PB,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,445,2511806,Pirpirituba - PB,2021,2021,216,Área colhida,0,Total
